backbone,dish_id,session,rung,damage,cal_true,cal_pred,cal_abs_err,mass_true,mass_pred,mass_abs_err,mahalanobis,knn_dist,ensemble_spread,learned_error,blend,pred_magnitude,lap_var,tenengrad,blockiness,hf_ratio
vit_base_patch16_clip_224.openai,dish_1563551164,78,jpeg10,heavy JPEG,339.756,464.011,124.255,270,345.655,75.6555,7.44252,57.1746,25.4574,102.487,110.711,464.011,105.824,204.622,1.53173,0.0166586
vit_base_patch16_clip_224.openai,dish_1558720236,21,jpeg10,heavy JPEG,887.823,541.899,345.924,407,387.003,19.9967,7.7622,53.6038,27.8068,135.975,159.845,541.899,202.924,406.12,1.32182,0.0252249
vit_base_patch16_clip_224.openai,dish_1562776497,65,jpeg10,heavy JPEG,291.832,378.677,86.8445,292,296.022,4.02249,6.86373,54.5087,28.9111,77.2395,79.0594,378.677,163.059,308.682,1.42988,0.0156807
vit_base_patch16_clip_224.openai,dish_1563565289,79,jpeg10,heavy JPEG,93.368,128.25,34.8823,88,164.916,76.9163,8.63205,66.2492,27.268,43.7166,21.8581,128.25,135.352,255.449,1.18931,0.0174311
vit_base_patch16_clip_224.openai,dish_1559849412,30,jpeg10,heavy JPEG,352.641,350.982,1.65892,61,155.717,94.7173,6.96217,54.013,18.3199,99.7323,106.997,350.982,75.7245,161.365,1.56816,0.0111694
vit_base_patch16_clip_224.openai,dish_1559934477,32,jpeg10,heavy JPEG,25.08,245.141,220.061,57,195.434,138.434,6.31443,53.6801,23.8185,95.5268,104.348,245.141,113.577,230.453,1.73522,0.00864177
vit_base_patch16_clip_224.openai,dish_1557936599,3,jpeg10,heavy JPEG,22.05,166.678,144.628,63,144.989,81.989,7.06609,61.497,26.608,55.3928,43.4142,166.678,104.058,188.644,2.11915,0.0166244
vit_base_patch16_clip_224.openai,dish_1563565354,79,jpeg10,heavy JPEG,272.315,297.666,25.3512,193,237.424,44.4236,7.30351,62.6439,22.1519,68.655,59.3858,297.666,168.015,298.533,1.29331,0.0187387
vit_base_patch16_clip_224.openai,dish_1561405411,43,jpeg10,heavy JPEG,332.063,347.825,15.7616,282,317.307,35.3069,8.4009,55.0283,26.8219,92.1818,96.2402,347.825,187.385,364.686,1.38628,0.016535
vit_base_patch16_clip_224.openai,dish_1566502472,115,jpeg10,heavy JPEG,132.919,297.122,164.203,119,281.838,162.838,7.144,57.266,18.675,69.4618,62.5903,297.122,133.079,263.917,1.29119,0.013119
vit_base_patch16_clip_224.openai,dish_1566838317,118,jpeg10,heavy JPEG,114.2,158.015,43.8153,284,226.717,57.2831,9.09673,56.2017,16.9427,43.4432,22.6692,158.015,88.6117,178.022,2.02571,0.0128762
vit_base_patch16_clip_224.openai,dish_1565123881,101,jpeg10,heavy JPEG,406.822,538.427,131.606,515,435.819,79.1813,8.42007,57.3818,29.3698,125.927,143.039,538.427,218.805,409.967,1.45222,0.0171798
vit_base_patch16_clip_224.openai,dish_1563551134,78,jpeg10,heavy JPEG,246.92,299.732,52.8117,173,179.971,6.9713,7.86305,62.3709,28.1326,67.6065,59.1436,299.732,102.275,195.819,1.49026,0.0226078
vit_base_patch16_clip_224.openai,dish_1558718906,20,jpeg10,heavy JPEG,282.58,371.336,88.7558,247,275.048,28.0478,8.4469,52.6047,27.865,137.503,161.344,371.336,246.527,498.794,1.31757,0.0249914
vit_base_patch16_clip_224.openai,dish_1562963289,70,jpeg10,heavy JPEG,349.918,364.724,14.8058,180,261.255,81.2549,7.17172,56.3996,16.2709,77.6574,73.6698,364.724,92.239,176.831,1.4667,0.0145237
vit_base_patch16_clip_224.openai,dish_1562790775,68,jpeg10,heavy JPEG,75.6863,135.694,60.0074,40,156.628,116.628,8.28722,58.4955,28.1141,51.5948,38.1149,135.694,107.749,203.129,1.59278,0.012486
vit_base_patch16_clip_224.openai,dish_1560801041,38,jpeg10,heavy JPEG,432.244,478.934,46.6895,292,410.346,118.346,6.82551,53.4193,44.281,115.867,139.152,478.934,200.161,398.319,1.6136,0.0149826
vit_base_patch16_clip_224.openai,dish_1565123816,101,jpeg10,heavy JPEG,250.917,215.09,35.8265,110,159.224,49.2244,8.59867,60.4231,26.4382,75.5724,69.4898,215.09,75.0529,133.098,2.01311,0.0164314
vit_base_patch16_clip_224.openai,dish_1558031351,5,jpeg10,heavy JPEG,12.3,75.2128,62.9128,41,96.4621,55.4621,6.03142,53.9723,15.9206,22.8563,0.176489,75.2128,139.967,289.122,1.10252,0.0198976
vit_base_patch16_clip_224.openai,dish_1559841979,27,jpeg10,heavy JPEG,39.29,117.066,77.7756,85,185.017,100.017,6.76504,58.5421,21.9031,28.6481,6.50926,117.066,72.0794,148.136,1.79042,0.0116491
vit_base_patch16_clip_224.openai,dish_1560203400,33,jpeg10,heavy JPEG,293.28,313.095,19.8148,104,150.634,46.6341,7.28437,55.3358,17.8093,52.6288,39.5402,313.095,109.903,218.428,1.92429,0.0124643
vit_base_patch16_clip_224.openai,dish_1563294987,74,jpeg10,heavy JPEG,97.38,187.373,89.993,18,150.084,132.084,6.17029,54.308,17.6961,58.0608,49.6628,187.373,141.768,263.712,1.06455,0.0133991
vit_base_patch16_clip_224.openai,dish_1563208412,71,jpeg10,heavy JPEG,62.4,177.515,115.115,39,145.642,106.642,7.46783,56.7624,18.9745,55.4361,42.7545,177.515,113.327,215.622,1.64056,0.0152375
vit_base_patch16_clip_224.openai,dish_1557862696,2,jpeg10,heavy JPEG,19.25,186.6,167.35,77,205.016,128.016,10.2654,57.1375,28.6043,95.7429,97.3536,186.6,199.961,251.031,2.04016,0.0325087
vit_base_patch16_clip_224.openai,dish_1561739212,52,jpeg10,heavy JPEG,134.01,256.785,122.775,214,336.557,122.557,6.27418,50.7586,16.237,52.3964,43.0158,256.785,145.809,280.16,1.43163,0.0185997
vit_base_patch16_clip_224.openai,dish_1564675380,91,jpeg10,heavy JPEG,87.331,193.359,106.028,23,167.521,144.521,8.8113,62.4017,26.1603,40.4336,18.6999,193.359,121.644,223.936,1.31579,0.0149286
vit_base_patch16_clip_224.openai,dish_1564773903,94,jpeg10,heavy JPEG,316.828,305.156,11.6718,336,311.168,24.8319,7.46964,54.5518,20.7498,72.465,68.4463,305.156,123.047,244.362,1.48126,0.0123071
vit_base_patch16_clip_224.openai,dish_1558376768,9,jpeg10,heavy JPEG,74.36,185.215,110.855,143,210.616,67.6163,7.86582,47.766,15.5597,26.2656,5.01866,185.215,138.633,289.114,1.25072,0.0195999
vit_base_patch16_clip_224.openai,dish_1563897047,81,jpeg10,heavy JPEG,66.04,330.447,264.407,127,283.853,156.853,6.78139,61.1133,19.9519,91.6061,92.5495,330.447,97.8742,178.463,1.63082,0.0162589
vit_base_patch16_clip_224.openai,dish_1562172561,59,jpeg10,heavy JPEG,150.8,352.974,202.174,290,358.647,68.6467,8.77973,61.4732,22.0045,79.8704,73.0683,352.974,104.958,190.927,1.59557,0.0200338
vit_base_patch16_clip_224.openai,dish_1563551194,78,jpeg10,heavy JPEG,471.644,511.691,40.0479,400,374.221,25.7789,7.4734,56.8816,21.8975,98.0486,103.371,511.691,131.148,242.091,1.53064,0.0174846
vit_base_patch16_clip_224.openai,dish_1558113430,7,jpeg10,heavy JPEG,7.84,183.928,176.088,28,155.993,127.993,6.97486,51.2876,35.8585,68.8817,71.3537,183.928,188.691,371.701,1.12502,0.0213267
vit_base_patch16_clip_224.openai,dish_1565035774,98,jpeg10,heavy JPEG,57.5,202.387,144.887,185,214.521,29.5206,8.25032,64.3541,26.511,52.8056,36.0599,202.387,95.8139,187.169,1.66612,0.0142353
vit_base_patch16_clip_224.openai,dish_1563551105,78,jpeg10,heavy JPEG,194.4,265.338,70.9383,72,187.175,115.175,8.55962,61.147,23.4425,52.4806,35.7781,265.338,82.2572,163.442,1.5118,0.0193754
vit_base_patch16_clip_224.openai,dish_1566850142,119,jpeg10,heavy JPEG,464.951,532.753,67.8021,284,370.126,86.1263,6.81615,49.3733,38.341,112.468,134.606,532.753,127.373,255.84,1.45457,0.010842
vit_base_patch16_clip_224.openai,dish_1561574368,44,jpeg10,heavy JPEG,22,201.741,179.741,50,232.298,182.298,8.98429,62.078,21.8896,45.6506,24.4013,201.741,138.138,280.785,1.82436,0.0106556
vit_base_patch16_clip_224.openai,dish_1562085672,56,jpeg10,heavy JPEG,122.084,249.605,127.521,46,182.387,136.387,7.92436,64.8138,28.0127,42.6176,22.6346,249.605,130.817,260.208,1.40756,0.0220832
vit_base_patch16_clip_224.openai,dish_1560526472,37,jpeg10,heavy JPEG,113.673,205.091,91.4181,114,217.879,103.879,7.22532,54.234,27.7779,58.5293,51.9722,205.091,162.167,308.405,1.43714,0.0147867
vit_base_patch16_clip_224.openai,dish_1566328776,111,jpeg10,heavy JPEG,901.81,554.069,347.741,436,393.082,42.9183,7.39984,58.8636,29.964,74.963,72.8571,554.069,147.204,303.573,1.47192,0.0187803
vit_base_patch16_clip_224.openai,dish_1566501594,114,jpeg10,heavy JPEG,508.049,410.285,97.7637,109,303.567,194.567,7.57015,62.7891,22.6536,106.38,111.84,410.285,138.566,294.98,1.43566,0.0121923
vit_base_patch16_clip_224.openai,dish_1560368019,34,jpeg10,heavy JPEG,436.966,409.65,27.316,301,324.298,23.298,6.63424,51.1257,19.4157,95.687,103.902,409.65,274.421,519.224,1.56173,0.0168567
vit_base_patch16_clip_224.openai,dish_1561393764,42,jpeg10,heavy JPEG,280.8,396.277,115.477,182,233.95,51.9504,6.53556,55.4591,25.8548,70.7146,68.9179,396.277,161.175,309.113,1.74265,0.0139616
vit_base_patch16_clip_224.openai,dish_1558641200,18,jpeg10,heavy JPEG,3.28,108.919,105.639,8,137.045,129.045,6.99926,52.3026,17.728,38.4559,21.8579,108.919,127.233,271.394,1.56432,0.0177008
vit_base_patch16_clip_224.openai,dish_1558639412,17,jpeg10,heavy JPEG,32.98,83.3883,50.4083,97,83.8015,13.1985,7.91628,53.5966,18.3848,38.2062,19.3838,83.3883,124.019,267.409,1.39931,0.0199013
vit_base_patch16_clip_224.openai,dish_1565123783,101,jpeg10,heavy JPEG,93.065,240.79,147.725,35,163.212,128.212,8.15748,59.5539,24.6319,62.8458,52.3091,240.79,68.2901,122.307,1.83696,0.0197581
vit_base_patch16_clip_224.openai,dish_1559157777,23,jpeg10,heavy JPEG,2.53,61.002,58.472,11,63.6964,52.6964,7.49401,50.6924,22.0078,50.6951,40.4971,61.002,204.578,376.107,1.58503,0.0207828
vit_base_patch16_clip_224.openai,dish_1567785739,124,jpeg10,heavy JPEG,168.576,217.07,48.4935,177,209.618,32.6176,7.05201,53.471,20.7668,54.3109,44.371,217.07,111.673,219.644,1.6181,0.0122114
vit_base_patch16_clip_224.openai,dish_1564588889,90,jpeg10,heavy JPEG,234.494,327.306,92.812,346,357.363,11.3626,7.4557,57.3867,24.4997,75.8053,72.8688,327.306,87.9308,159.508,1.75578,0.0125401
vit_base_patch16_clip_224.openai,dish_1561667207,51,jpeg10,heavy JPEG,249.445,353.667,104.222,121,258.34,137.34,7.51062,58.5466,26.0312,71.5195,66.6528,353.667,137.079,256.936,1.4065,0.0173553
vit_base_patch16_clip_224.openai,dish_1559850314,31,jpeg10,heavy JPEG,296.617,251.017,45.6002,100,168.387,68.3874,5.81982,53.7038,17.5553,94.134,101.096,251.017,77.3925,163.578,1.53792,0.0121717
vit_base_patch16_clip_224.openai,dish_1559233445,24,jpeg10,heavy JPEG,24.5,125.748,101.248,49,144.479,95.4791,7.51527,60.3023,22.4329,44.3942,26.4314,125.748,117.16,249.116,1.55348,0.0187083
vit_base_patch16_clip_224.openai,dish_1558030182,4,jpeg10,heavy JPEG,67.76,142.15,74.3896,88,126.243,38.2428,7.35941,53.4161,26.3813,45.6167,33.621,142.15,142.048,287.766,1.1075,0.021074
vit_base_patch16_clip_224.openai,dish_1567007719,122,jpeg10,heavy JPEG,14.28,75.2164,60.9364,42,101.126,59.1259,7.42102,56.2683,16.1531,41.0481,21.9853,75.2164,80.5934,159.056,1.5799,0.0154755
vit_base_patch16_clip_224.openai,dish_1567785709,124,jpeg10,heavy JPEG,131.251,246.241,114.99,138,225.105,87.1051,6.85015,52.7001,17.6553,40.0148,24.06,246.241,102.097,206.378,1.44962,0.0119846
vit_base_patch16_clip_224.openai,dish_1558546434,13,jpeg10,heavy JPEG,2.53,55.0341,52.5041,11,48.5345,37.5345,7.10404,54.5817,19.1203,54.1043,42.8009,55.0341,160.141,340.134,1.28263,0.0188722
vit_base_patch16_clip_224.openai,dish_1560801773,39,jpeg10,heavy JPEG,13.5,176.009,162.509,54,138.218,84.2182,8.36958,61.418,23.4152,57.5069,42.9955,176.009,85.9134,177.216,2.39887,0.00648459
vit_base_patch16_clip_224.openai,dish_1561662926,49,jpeg10,heavy JPEG,288.336,380.293,91.9579,213,288.632,75.6315,6.03063,50.829,17.6152,77.5567,79.1253,380.293,190.007,358.473,1.34333,0.0173702
vit_base_patch16_clip_224.openai,dish_1565035858,98,jpeg10,heavy JPEG,375.228,466.323,91.095,531,444.015,86.9846,7.85575,60.9853,24.5588,70.5477,62.8105,466.323,171.379,328.945,1.47961,0.0146472
vit_base_patch16_clip_224.openai,dish_1565030391,96,jpeg10,heavy JPEG,609.334,334.301,275.033,313,276.432,36.5682,6.76594,49.2144,20.1357,84.608,89.4641,334.301,210.233,385.699,1.44143,0.0132621
vit_base_patch16_clip_224.openai,dish_1562774099,64,jpeg10,heavy JPEG,51.9935,131.414,79.4206,40,138.874,98.8743,6.69189,51.4654,32.5153,52.6369,47.8493,131.414,124.185,238.014,1.24859,0.0129643
vit_base_patch16_clip_224.openai,dish_1560801020,38,jpeg10,heavy JPEG,346.34,488.519,142.179,250,441.495,191.495,7.35612,52.0894,35.7028,132.436,159.187,488.519,201.42,408.307,1.54564,0.0155468
vit_base_patch16_clip_224.openai,dish_1562690886,61,jpeg10,heavy JPEG,20.6117,150.065,129.453,37,182.562,145.562,7.02737,61.431,25.4993,53.6082,40.6368,150.065,102.895,196.52,1.43662,0.0196383
vit_base_patch16_clip_224.openai,dish_1564428144,89,jpeg10,heavy JPEG,205.213,291.347,86.1342,171,204.215,33.2145,7.36573,52.5162,19.0615,63.0315,55.968,291.347,129.784,244.083,1.60405,0.0116831
vit_base_patch16_clip_224.openai,dish_1560456305,36,jpeg10,heavy JPEG,26.3916,138.072,111.68,21,192.135,171.135,10.1669,67.5594,30.2929,44.3284,20.302,138.072,119.4,226.445,2.05568,0.0115317
vit_base_patch16_clip_224.openai,dish_1565117429,99,jpeg10,heavy JPEG,390.873,382.704,8.16946,147,177.905,30.9055,7.66562,54.1604,25.3205,61.3403,54.3165,382.704,145.427,289.027,1.34627,0.0205698
vit_base_patch16_clip_224.openai,dish_1564773876,94,jpeg10,heavy JPEG,258.328,242.36,15.968,219,217.953,1.04749,7.86574,54.3977,14.9727,68.9423,60.8945,242.36,120.684,242.172,1.39198,0.0123696
vit_base_patch16_clip_224.openai,dish_1560526552,37,jpeg10,heavy JPEG,359.241,430.958,71.7173,319,368.042,49.0416,6.4798,51.4312,17.6085,80.3722,81.9319,430.958,175.69,359.941,1.47412,0.0164284
vit_base_patch16_clip_224.openai,dish_1560526408,37,jpeg10,heavy JPEG,67.0982,153.458,86.3597,51,108.872,57.8723,7.45029,54.3129,19.0614,51.6329,38.853,153.458,138.509,259.659,1.42051,0.0135568
vit_base_patch16_clip_224.openai,dish_1562963325,70,jpeg10,heavy JPEG,760.162,513.399,246.763,379,399.916,20.9158,7.47792,58.7351,25.2713,104.814,112.974,513.399,99.0057,187.781,1.64313,0.0136346
vit_base_patch16_clip_224.openai,dish_1557937037,3,jpeg10,heavy JPEG,25.97,202.646,176.676,49,217.416,168.416,6.87432,62.4675,36.3749,30.5237,11.7643,202.646,95.3507,167.647,2.20201,0.0157234
vit_base_patch16_clip_224.openai,dish_1561662216,49,jpeg10,heavy JPEG,300.794,374.458,73.6636,193,270.079,77.0791,6.82644,49.7563,15.8898,90.6375,96.0302,374.458,191.076,365.802,1.28981,0.0153442
vit_base_patch16_clip_224.openai,dish_1562099134,57,jpeg10,heavy JPEG,271.641,256.14,15.5012,188,237.328,49.3279,8.0439,61.4642,25.2672,53.3543,38.3741,256.14,101.66,195.842,1.53365,0.0112595
vit_base_patch16_clip_224.openai,dish_1562008936,54,jpeg10,heavy JPEG,57.64,158.236,100.596,131,184.432,53.4316,7.7944,54.9527,19.9376,57.8686,46.9214,158.236,158.901,299.082,1.18083,0.0241888
vit_base_patch16_clip_224.openai,dish_1565020867,95,jpeg10,heavy JPEG,255.805,384.825,129.02,325,320.962,4.0376,7.79053,60.9475,26.1038,73.2813,67.3108,384.825,83.1809,154.681,1.8511,0.00981987
vit_base_patch16_clip_224.openai,dish_1558720133,21,jpeg10,heavy JPEG,14.25,107.674,93.4235,57,125.088,68.0884,6.49625,51.3686,21.5969,47.9857,37.9587,107.674,135.537,287.39,1.352,0.0202536
vit_base_patch16_clip_224.openai,dish_1561739238,52,jpeg10,heavy JPEG,274.19,327.537,53.3472,257,362.512,105.512,7.15825,53.3265,21.9619,55.4654,46.2929,327.537,157.457,293.882,1.47689,0.0197971
vit_base_patch16_clip_224.openai,dish_1565711570,103,jpeg10,heavy JPEG,603.827,600.69,3.13754,324,389.563,65.5633,7.47463,53.7218,22.4843,110.394,122.622,600.69,136.937,263.836,1.58279,0.0138668
vit_base_patch16_clip_224.openai,dish_1562774206,64,jpeg10,heavy JPEG,298.764,354.544,55.7801,272,363.877,91.8773,6.70652,52.1123,23.8815,92.9832,100.983,354.544,134.103,258.529,1.45172,0.0132153
vit_base_patch16_clip_224.openai,dish_1561148042,41,jpeg10,heavy JPEG,370.755,494.449,123.693,245,312.737,67.7375,6.98475,52.8838,24.4093,71.5952,70.2856,494.449,249.047,479.946,1.22307,0.0214089
vit_base_patch16_clip_224.openai,dish_1560444931,35,jpeg10,heavy JPEG,112.66,216.054,103.394,200,220.656,20.6561,8.68588,58.0686,27.7786,66.6207,58.5719,216.054,118.871,235.711,1.88757,0.0159146
vit_base_patch16_clip_224.openai,dish_1558031302,5,jpeg10,heavy JPEG,56.98,93.5499,36.5699,74,92.647,18.647,6.30001,52.1442,15.9675,37.0456,20.6056,93.5499,125.113,276.283,1.12456,0.0195101
vit_base_patch16_clip_224.openai,dish_1563566939,80,jpeg10,heavy JPEG,286.027,386.995,100.968,238,361.642,123.642,7.75252,52.5205,23.6434,92.9556,98.7736,386.995,200.865,386.683,1.24018,0.0131356
vit_base_patch16_clip_224.openai,dish_1566587102,116,jpeg10,heavy JPEG,213.599,273.324,59.7246,146,207.484,61.4841,8.20454,61.5264,20.4408,77.2002,69.7809,273.324,118.309,230.098,1.68185,0.0139958
vit_base_patch16_clip_224.openai,dish_1561405332,43,jpeg10,heavy JPEG,18.55,-10.7434,29.2934,53,35.5786,17.4214,7.93525,55.4357,21.7844,42.4393,25.4314,-10.7434,103.297,214.727,1.4061,0.0135887
vit_base_patch16_clip_224.openai,dish_1564687013,92,jpeg10,heavy JPEG,330.841,353.682,22.8409,224,220.383,3.61736,7.05356,56.5708,25.8124,72.2834,69.56,353.682,124.956,246.772,1.31184,0.0145408
vit_base_patch16_clip_224.openai,dish_1563996464,85,jpeg10,heavy JPEG,100.489,268.99,168.5,146,262.687,116.687,7.50264,53.8311,22.8074,64.4015,58.2075,268.99,179.427,336.417,1.29092,0.0161358
vit_base_patch16_clip_224.openai,dish_1563998279,86,jpeg10,heavy JPEG,565.005,388.753,176.252,296,259.17,36.8297,7.51892,61.0072,27.9784,92.88,95.8585,388.753,148.446,257.401,1.57463,0.0155065
vit_base_patch16_clip_224.openai,dish_1565020755,95,jpeg10,heavy JPEG,43.28,238.211,194.931,8,100.229,92.2292,7.25485,57.5808,18.3741,60.9717,50.2229,238.211,70.9529,127.664,1.28407,0.0186961
vit_base_patch16_clip_224.openai,dish_1557937758,3,jpeg10,heavy JPEG,106.783,250.985,144.202,128,300.848,172.848,7.15429,56.4472,20.7318,40.8119,23.6139,250.985,99.8358,198.359,2.25558,0.0178889
vit_base_patch16_clip_224.openai,dish_1559850338,31,jpeg10,heavy JPEG,307.117,331.636,24.5188,130,237.289,107.289,6.5245,51.8966,16.2615,104.382,114.754,331.636,88.0266,183.453,1.50322,0.0129254
vit_base_patch16_clip_224.openai,dish_1563305513,75,jpeg10,heavy JPEG,606.252,379.386,226.866,228,230.669,2.66863,7.50657,52.2809,26.3223,57.0439,49.9753,379.386,87.0055,162.959,1.91363,0.0125661
vit_base_patch16_clip_224.openai,dish_1563389548,76,jpeg10,heavy JPEG,438.828,318.701,120.127,194,219.736,25.736,7.6968,57.8448,19.4127,84.1977,82.1784,318.701,145.925,283.122,1.44258,0.0117809
vit_base_patch16_clip_224.openai,dish_1565898128,107,jpeg10,heavy JPEG,209.031,303.318,94.2871,134,209.836,75.8358,7.04646,58.5331,25.1228,68.1289,62.423,303.318,109.507,213.31,1.24556,0.0183453
vit_base_patch16_clip_224.openai,dish_1558549413,14,jpeg10,heavy JPEG,682.158,527.001,155.157,118,223.679,105.679,8.20515,46.3991,33.4691,157.501,195.176,527.001,191.172,397.722,1.30575,0.0219313
vit_base_patch16_clip_224.openai,dish_1562703345,63,jpeg10,heavy JPEG,154.28,248.079,93.7994,58,204.086,146.086,7.17925,60.0617,18.991,67.9811,59.0066,248.079,87.2975,164.672,1.43981,0.0138655
vit_base_patch16_clip_224.openai,dish_1565030350,96,jpeg10,heavy JPEG,62.5857,136.187,73.6014,62,171.212,109.212,7.65587,52.9211,16.5946,62.6771,53.8764,136.187,112.703,195.478,1.87507,0.0133791
vit_base_patch16_clip_224.openai,dish_1562774180,64,jpeg10,heavy JPEG,164.084,253.308,89.2248,181,288.041,107.041,7.00073,51.7373,18.0167,65.2326,59.7721,253.308,119.406,231.802,1.35781,0.0119944
vit_base_patch16_clip_224.openai,dish_1559239256,25,jpeg10,heavy JPEG,60.16,130.191,70.0314,128,166.05,38.0504,6.29082,50.9535,16.9762,34.9871,18.7508,130.191,131.557,267.345,1.64393,0.0204832
vit_base_patch16_clip_224.openai,dish_1563566909,80,jpeg10,heavy JPEG,222.53,405.57,183.04,187,329.052,142.052,7.39691,57.7476,24.9596,94.511,99.1299,405.57,96.7534,186.133,1.54789,0.0139047
vit_base_patch16_clip_224.openai,dish_1563984199,84,jpeg10,heavy JPEG,322.68,504.783,182.103,670,512.028,157.972,7.72227,59.7202,26.9756,112.147,122.851,504.783,91.4587,183.102,1.9703,0.0151543
vit_base_patch16_clip_224.openai,dish_1558722125,22,jpeg10,heavy JPEG,497.166,446.812,50.3544,86,193.551,107.551,7.6687,46.6832,28.2076,140.7,170.62,446.812,170.691,361.39,1.28574,0.0212502
vit_base_patch16_clip_224.openai,dish_1565123845,101,jpeg10,heavy JPEG,268.662,271.431,2.76959,201,230.804,29.804,8.56358,62.5978,21.8469,85.7152,80.9581,271.431,79.1507,142.184,1.9973,0.0138949
vit_base_patch16_clip_224.openai,dish_1562168696,58,jpeg10,heavy JPEG,95.1148,185.741,90.6259,141,277.508,136.508,6.28116,51.0092,20.7824,48.1095,38.4329,185.741,144.983,292.294,1.17758,0.0177679
vit_base_patch16_clip_224.openai,dish_1567785778,124,jpeg10,heavy JPEG,303.508,480.252,176.744,310,340.223,30.2227,8.58829,58.7844,24.7121,84.7394,82.6621,480.252,98.9571,198.498,1.64894,0.0115119
vit_base_patch16_clip_224.openai,dish_1564687090,92,jpeg10,heavy JPEG,498.019,436.427,61.5917,416,378.751,37.2487,9.10873,57.4814,22.2222,97.8476,99.9588,436.427,175.504,347.224,1.29931,0.013127
vit_base_patch16_clip_224.openai,dish_1563909507,83,jpeg10,heavy JPEG,117.926,175.593,57.6677,151,215.056,64.0561,8.71368,54.5413,27.7584,76.3335,74.0826,175.593,183.533,361.168,1.28676,0.0134414
vit_base_patch16_clip_224.openai,dish_1560526530,37,jpeg10,heavy JPEG,245.281,376.915,131.634,242,321.907,79.9068,7.38249,51.9,18.0987,79.3243,78.7672,376.915,171.205,340.909,1.54795,0.0158964
vit_base_patch16_clip_224.openai,dish_1563295044,74,jpeg10,heavy JPEG,241.975,355.935,113.96,158,277.412,119.412,6.95646,54.2852,23.4136,81.24,82.7193,355.935,157.127,301.105,1.13823,0.0161441
vit_base_patch16_clip_224.openai,dish_1559844272,28,jpeg10,heavy JPEG,462.48,331.562,130.918,80,161.937,81.9371,7.07763,54.6844,19.28,97.9552,104.262,331.562,82.7887,174.852,1.44607,0.0121388
